"term_id","pval","beta","se","log_p","adj_p"
"BIOCARTA_GRANULOCYTES_PATHWAY",1.09731243186375e-09,-0.338011051114681,0.0502610338271106,8.95966970048747,2.86276621112899e-09
"BIOCARTA_LYM_PATHWAY",5.74014712146977e-07,-0.337696401569255,0.0632068154528313,6.24107697637839,1.03888993637289e-06
"BIOCARTA_LAIR_PATHWAY",6.5777842043435e-12,-0.374069212344102,0.0480587219290463,11.1819203784058,3.1562610310215e-11
"BIOCARTA_TEL_PATHWAY",0.00021196911649657,0.177243139283517,0.0460957846504958,3.67372741035504,0.000305214729477072
"BIOCARTA_PDZS_PATHWAY",0.282764571095911,0.0502358475495463,0.0465176372585228,0.548575006266347,0.311217756062437
"BIOCARTA_GHRELIN_PATHWAY",1.32685609880492e-07,-0.383238338382278,0.0674737547295366,6.87717617501329,2.62311384176978e-07
"KEGG_N_GLYCAN_BIOSYNTHESIS",0.137219172180792,-0.0703527298576229,0.04695727905324,0.862585205024173,0.157319636855712
"KEGG_O_GLYCAN_BIOSYNTHESIS",1.58385756942716e-07,-0.342965460720209,0.0608266734419069,6.80028387551991,3.07516337349639e-07
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",1.30426584135234e-05,-0.2378099125111,0.051844011120028,4.88463387971954,2.09754533938034e-05
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE",1.32719729302491e-07,-0.380142751603581,0.0669266400796548,6.8770645127775,2.62311384176978e-07
"KEGG_GLYCEROLIPID_METABOLISM",0.000657111805340594,0.172433444445646,0.0490301241000905,3.1823607304229,0.000919852058191403
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",1.77374295881228e-08,-0.23410360564252,0.0382096033381234,7.75110931554013,3.83259061407169e-08
"KEGG_ETHER_LIPID_METABOLISM",3.63259435972151e-10,-0.229565997561732,0.0329948878894032,9.43978309571566,1.05387127964902e-09
"KEGG_ARACHIDONIC_ACID_METABOLISM",1.14579741693254e-08,-0.238723321918933,0.0383666873486779,7.94089216115187,2.54766319598258e-08
"KEGG_LINOLEIC_ACID_METABOLISM",1.02230102197561e-12,-0.313907003507982,0.0384661307907406,11.990421205049,6.79549347560749e-12
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",9.4496668155507e-06,-0.213802759784378,0.0458003852903852,5.02458350394775,1.53089818419363e-05
"KEGG_SPHINGOLIPID_METABOLISM",0.0564990493326907,0.0891857235790415,0.0462222673384658,1.247958859668,0.0674541192371989
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",4.99706541563972e-15,-0.490038935088519,0.0531337629928455,14.3012849652531,1.33330790862751e-13
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",1.5368218815331e-07,-0.336568050429928,0.0596098148040906,6.81337646454314,2.99043462251911e-07
"KEGG_RIBOFLAVIN_METABOLISM",0.324161020212397,-0.0584794009190412,0.0590204187642215,0.489239209488875,0.353465979315189
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",1.59304675080218e-09,0.357076961655976,0.0537281982726338,8.7977714788646,4.0539816880963e-09
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",7.18767089287621e-13,0.652522249939041,0.0792948317941724,12.1434118164657,5.18708915931892e-12
"KEGG_BASAL_TRANSCRIPTION_FACTORS",0.0139308876667534,0.168521920863962,0.0673275717679813,1.85602120974328,0.0174731432914194
"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",7.35133664728692e-07,0.189662171699495,0.0358861942291916,6.13363368870308,1.3196436122194e-06
"KEGG_LYSOSOME",0.207280454450063,-0.0587264419499401,0.0462676229187239,0.683441647856377,0.232201577790433
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0143945410103812,-0.105786122631343,0.042474724772948,1.8418021786384,0.0180290090464306
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.0471269955007917,-0.12025976626742,0.0598321150585572,1.32673024704325,0.0566875949978785
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",2.10749118654897e-05,-0.239344241695056,0.0536121112572956,4.67623423290306,3.33749278733159e-05
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",3.85969390912337e-13,0.38379639408293,0.0459440328764344,12.4134471354447,3.14672267313252e-12
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.73183833437631,-0.0206852168356694,0.0601954983252527,0.135584845502511,0.749719201184806
"KEGG_PRIMARY_IMMUNODEFICIENCY",7.74924584981852e-05,-0.20227488030672,0.0490693880806786,4.11074056061614,0.000115843989316896
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.0186739701585611,-0.0784043167741797,0.032792109434714,1.7287633395413,0.0232237722099054
"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.620504359643159,0.0177869102645602,0.0358119908551396,0.20725516281583,0.644665591346079
"KEGG_DILATED_CARDIOMYOPATHY",0.713295540178186,-0.0121256912648085,0.0329076230414376,0.146730491361427,0.733711125148239
"PID_HDAC_CLASSII_PATHWAY",5.47214482191824e-10,0.421684670792114,0.0613734238854549,9.26184241740496,1.52959476688857e-09
"PID_INTEGRIN_CS_PATHWAY",8.93957212376543e-05,-0.221563848268695,0.0542609094080075,4.04868326741601,0.000133073427810236
"PID_ARF6_TRAFFICKING_PATHWAY",0.389205704854869,0.0289684458091152,0.0334965408337359,0.409820802605042,0.419712949326041
"PID_ILK_PATHWAY",6.65483497722084e-14,0.605037953120625,0.0694989060436443,13.1768627094411,7.60984700966616e-13
"PID_HDAC_CLASSI_PATHWAY",2.11590266056216e-15,0.523983813298142,0.0557993874239628,14.6745043153481,8.66535950058131e-14
"PID_MYC_PATHWAY",4.49668365646926e-10,0.324226473523038,0.0468985482706541,9.34710766415149,1.28133655647935e-09
"PID_AR_TF_PATHWAY",0.220094537931933,0.0477731956142567,0.0387147465632734,0.657390735163398,0.24546325604695
"PID_RXR_VDR_PATHWAY",6.58983235560981e-05,0.271402586699847,0.0651597655798916,4.1811256336548,9.92702718411367e-05
"PID_INTEGRIN2_PATHWAY",2.08591240642467e-15,-0.449366832656447,0.0478518056958325,14.6807039328247,8.66535950058131e-14
"PID_CMYB_PATHWAY",0.723052541382312,0.0170508544011938,0.0479792984009194,0.140830143088143,0.742013709425555
"PID_ERA_GENOMIC_PATHWAY",6.12120933444724e-10,0.258203415571479,0.0377156311142035,9.21316276814976,1.69399504083245e-09
"PID_RETINOIC_ACID_PATHWAY",0.410640678653619,0.0426506653076878,0.0516218569152751,0.386538031001145,0.441746020225427
"PID_INTEGRIN5_PATHWAY",3.61850430975151e-05,-0.246858982185594,0.0570872552490631,4.44147090577934,5.58473802758318e-05
"PID_HNF3A_PATHWAY",0.000331460527984637,-0.150666905973787,0.0405262509917143,3.47956818218871,0.000471487875428874
"NABA_COLLAGENS",1.50211060658435e-14,-0.707186022750905,0.0785858585166889,13.8232980872648,2.67630257424845e-13
"NABA_ECM_GLYCOPROTEINS",9.14229842658723e-15,-0.410920599204596,0.0451581454901865,14.0389446063999,1.96336433283172e-13
"NABA_ECM_REGULATORS",3.08532954214892e-15,-0.346990830272044,0.0372370535473277,14.5106984424271,1.04485871610082e-13
"NABA_ECM_AFFILIATED",1.0666837397479e-13,-0.419773440918708,0.0487594855311183,12.971964325132,1.13486099494211e-12
"NABA_PROTEOGLYCANS",1.06010513886996e-06,-0.346742026598099,0.0666979232470463,5.97465106023835,1.88190035236895e-06
"NABA_SECRETED_FACTORS",3.88001491306587e-12,-0.34417583277461,0.0436158846363371,11.4111666051662,1.98093411855227e-11
"NABA_CORE_MATRISOME",1.48525175914102e-15,-0.457335278193099,0.0483470513110085,14.82819992457,7.23347342730267e-14
"NABA_MATRISOME_ASSOCIATED",1.36108925642089e-14,-0.381472875957653,0.042280320077079,13.8661133940472,2.57728836619052e-13
